Reaction_Type,Sentiment,Score,Content_Type,Category,Content ID,Datetime
dislike,negative,10,audio,public speaking,78c7c5a7-5de4-469e-8460-49e8e491bde6,2020-11-07 15:12:25
dislike,negative,10,audio,public speaking,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,2021-05-30 19:45:48
dislike,negative,10,audio,public speaking,46bd9a52-6547-457f-87fa-0e434e5bc61c,2021-05-07 18:51:03
dislike,negative,10,audio,public speaking,46bd9a52-6547-457f-87fa-0e434e5bc61c,2020-11-07 03:37:30
dislike,negative,10,audio,public speaking,46bd9a52-6547-457f-87fa-0e434e5bc61c,2020-12-07 12:24:18
dislike,negative,10,audio,public speaking,46bd9a52-6547-457f-87fa-0e434e5bc61c,2021-04-17 00:10:23
dislike,negative,10,audio,public speaking,46bd9a52-6547-457f-87fa-0e434e5bc61c,2021-05-17 02:11:33
dislike,negative,10,audio,public speaking,46bd9a52-6547-457f-87fa-0e434e5bc61c,2020-11-25 14:16:25
dislike,negative,10,audio,public speaking,46bd9a52-6547-457f-87fa-0e434e5bc61c,2020-11-05 16:54:58
dislike,negative,10,audio,public speaking,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,2021-01-17 02:19:26
dislike,negative,10,audio,public speaking,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,2021-03-29 16:18:13
dislike,negative,10,audio,public speaking,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,2021-06-02 23:38:31
dislike,negative,10,audio,public speaking,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,2021-03-22 18:19:32
dislike,negative,10,audio,public speaking,501b2f88-999b-4ad9-b2f5-4b9c36a31259,2021-04-22 10:38:48
dislike,negative,10,audio,public speaking,501b2f88-999b-4ad9-b2f5-4b9c36a31259,2020-12-29 11:59:23
dislike,negative,10,audio,public speaking,501b2f88-999b-4ad9-b2f5-4b9c36a31259,2020-12-23 02:41:37
dislike,negative,10,audio,public speaking,501b2f88-999b-4ad9-b2f5-4b9c36a31259,2021-04-20 01:16:10
dislike,negative,10,audio,public speaking,501b2f88-999b-4ad9-b2f5-4b9c36a31259,2020-06-29 02:59:05
dislike,negative,10,audio,public speaking,df15da28-c038-4d0c-a63a-eac77f650ee3,2020-12-24 03:00:55
dislike,negative,10,audio,public speaking,df15da28-c038-4d0c-a63a-eac77f650ee3,2020-08-30 08:47:17
dislike,negative,10,audio,public speaking,0da2523f-acc4-4687-9844-45eaa5e90c65,2020-12-10 08:32:55
dislike,negative,10,audio,public speaking,0da2523f-acc4-4687-9844-45eaa5e90c65,2020-06-30 13:59:12
dislike,negative,10,audio,public speaking,b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-04-29 09:05:14
dislike,negative,10,audio,public speaking,b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-03-23 20:11:09
dislike,negative,10,audio,public speaking,b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-04-26 08:04:17
dislike,negative,10,audio,public speaking,b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-11-27 07:27:08
dislike,negative,10,audio,public speaking,b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-10-22 03:49:34
dislike,negative,10,audio,public speaking,23a1f257-2f17-4e67-aec1-626c77d73216,2020-10-18 11:16:59
dislike,negative,10,audio,public speaking,02ba5af1-784a-44cc-ae3a-14833c4a2237,2020-10-09 01:06:37
dislike,negative,10,audio,public speaking,02ba5af1-784a-44cc-ae3a-14833c4a2237,2021-03-12 23:59:33
dislike,negative,10,audio,public speaking,02ba5af1-784a-44cc-ae3a-14833c4a2237,2021-05-31 06:20:57
dislike,negative,10,audio,public speaking,02ba5af1-784a-44cc-ae3a-14833c4a2237,2020-09-21 04:54:03
dislike,negative,10,audio,public speaking,02ba5af1-784a-44cc-ae3a-14833c4a2237,2021-03-15 16:38:23
dislike,negative,10,audio,public speaking,c84f903e-32ae-4ce1-b66b-d876439fccf5,2020-10-06 02:33:46
dislike,negative,10,audio,public speaking,c84f903e-32ae-4ce1-b66b-d876439fccf5,2020-10-26 18:46:06
dislike,negative,10,audio,public speaking,c84f903e-32ae-4ce1-b66b-d876439fccf5,2021-03-16 23:46:59
dislike,negative,10,audio,public speaking,86f4e4df-636a-48f5-bb66-03ea4fd00214,2020-11-01 01:09:11
dislike,negative,10,audio,public speaking,86f4e4df-636a-48f5-bb66-03ea4fd00214,2021-02-18 06:46:55
dislike,negative,10,audio,public speaking,86f4e4df-636a-48f5-bb66-03ea4fd00214,2021-05-07 20:19:43
dislike,negative,10,audio,public speaking,86f4e4df-636a-48f5-bb66-03ea4fd00214,2020-08-13 05:53:11
dislike,negative,10,audio,public speaking,b27bfcfe-64df-499e-b60f-f93d2200c589,2020-12-20 12:45:10
dislike,negative,10,audio,public speaking,b27bfcfe-64df-499e-b60f-f93d2200c589,2020-08-12 02:57:24
dislike,negative,10,audio,public speaking,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,2021-02-04 02:04:38
dislike,negative,10,audio,public speaking,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,2020-08-21 17:01:57
dislike,negative,10,audio,public speaking,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,2021-03-16 13:40:17
dislike,negative,10,audio,public speaking,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,2020-11-27 20:01:25
dislike,negative,10,audio,public speaking,800f467b-53a3-4d20-9342-51fe4fa36ebb,2020-10-07 12:43:16
dislike,negative,10,audio,public speaking,b07a2298-7c03-49b3-a0a6-c65333847598,2020-06-26 08:48:49
dislike,negative,10,audio,public speaking,45d2d284-1830-45a3-8c9d-95f8bdec3202,2021-01-20 07:33:57
dislike,negative,10,audio,public speaking,29d7781c-9302-4269-91f3-c23afb33467a,2021-01-14 22:38:14
dislike,negative,10,audio,public speaking,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,2021-03-17 23:56:45
dislike,negative,10,audio,public speaking,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,2020-11-17 20:56:53
dislike,negative,10,audio,public speaking,4df372b3-ed9d-41ef-b33d-b576ec383dfc,2020-07-25 10:55:28
dislike,negative,10,audio,public speaking,4df372b3-ed9d-41ef-b33d-b576ec383dfc,2021-02-26 15:19:33
dislike,negative,10,audio,public speaking,f361cc99-64f0-4a7c-ad49-945ff01abaa6,2021-04-28 07:21:50
dislike,negative,10,audio,public speaking,f361cc99-64f0-4a7c-ad49-945ff01abaa6,2021-03-29 14:35:21
dislike,negative,10,audio,public speaking,fc346df4-d165-4ed0-8d43-a6896daf908e,2020-09-22 06:23:42
dislike,negative,10,audio,public speaking,fc346df4-d165-4ed0-8d43-a6896daf908e,2020-08-06 10:33:28
dislike,negative,10,audio,public speaking,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,2020-07-29 10:55:23
dislike,negative,10,audio,public speaking,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,2021-06-10 09:01:47
dislike,negative,10,audio,public speaking,77b49477-2f3c-455a-b8f1-09ec2e553174,2020-12-13 17:08:59
dislike,negative,10,audio,public speaking,77b49477-2f3c-455a-b8f1-09ec2e553174,2021-03-17 05:04:57
dislike,negative,10,audio,public speaking,d4813cf8-87d5-421e-81f7-c5d43c25c62a,2021-04-28 20:34:55
dislike,negative,10,audio,public speaking,b4871080-6bb7-4056-82a9-d8015d7b76e8,2020-06-30 00:15:41
dislike,negative,10,audio,public speaking,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,2021-06-08 13:58:38
dislike,negative,10,audio,public speaking,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,2020-10-29 23:27:47
dislike,negative,10,audio,public speaking,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,2021-04-25 14:43:01
dislike,negative,10,audio,public speaking,8477eb49-08fd-44c3-a238-a13ee8cc5be8,2020-08-28 22:06:07
dislike,negative,10,audio,public speaking,fbd8f70d-d62d-42e8-9508-9f5815ab578c,2021-03-15 09:04:45
dislike,negative,10,audio,public speaking,fbd8f70d-d62d-42e8-9508-9f5815ab578c,2021-02-17 19:16:56
dislike,negative,10,audio,public speaking,9108109e-c521-4528-9d90-4c804cbb866d,2020-08-25 22:40:36
dislike,negative,10,audio,public speaking,fea9077f-2fe7-43bd-aaef-dc2619988d94,2020-08-01 17:17:57
dislike,negative,10,audio,public speaking,88cbf75c-79f0-42cb-8733-af670f39d6e0,2020-12-20 04:00:38
dislike,negative,10,audio,public speaking,88cbf75c-79f0-42cb-8733-af670f39d6e0,2020-11-16 16:01:12
dislike,negative,10,audio,public speaking,218838d8-52f4-4608-a1ba-d8988cc3d029,2021-02-07 06:15:06
dislike,negative,10,audio,public speaking,218838d8-52f4-4608-a1ba-d8988cc3d029,2021-06-04 09:54:23
dislike,negative,10,audio,public speaking,218838d8-52f4-4608-a1ba-d8988cc3d029,2021-05-23 06:00:11
dislike,negative,10,audio,public speaking,218838d8-52f4-4608-a1ba-d8988cc3d029,2021-05-19 14:20:07
dislike,negative,10,audio,public speaking,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,2021-04-02 07:30:26
dislike,negative,10,audio,public speaking,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,2020-10-14 17:52:31
dislike,negative,10,audio,public speaking,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,2020-06-20 11:57:04
dislike,negative,10,audio,public speaking,ac63258d-9d7d-4167-934e-48b3f3c43fa9,2020-08-28 01:27:30
dislike,negative,10,audio,public speaking,ac63258d-9d7d-4167-934e-48b3f3c43fa9,2021-03-23 09:29:22
dislike,negative,10,audio,public speaking,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,2020-07-02 22:11:21
dislike,negative,10,audio,public speaking,d200b97e-f661-4502-80d1-1e458816d558,2020-09-17 12:17:42
dislike,negative,10,audio,public speaking,d200b97e-f661-4502-80d1-1e458816d558,2020-10-16 00:18:43
dislike,negative,10,audio,public speaking,d200b97e-f661-4502-80d1-1e458816d558,2021-04-24 02:54:10
dislike,negative,10,audio,public speaking,d200b97e-f661-4502-80d1-1e458816d558,2021-02-23 06:24:27
dislike,negative,10,audio,public speaking,7f9423ac-89b4-4a9a-9747-76e8dd533e81,2021-04-27 23:05:05
dislike,negative,10,audio,public speaking,6b09861c-712e-46e6-a2a5-72e4b3878767,2020-06-25 21:44:25
dislike,negative,10,audio,public speaking,6b09861c-712e-46e6-a2a5-72e4b3878767,2021-04-03 13:26:15
dislike,negative,10,audio,public speaking,4c009116-c94a-4633-83fb-956565358565,2021-01-15 17:50:30
dislike,negative,10,audio,public speaking,4c009116-c94a-4633-83fb-956565358565,2020-11-26 11:09:07
dislike,negative,10,audio,public speaking,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,2021-01-10 14:57:19
dislike,negative,10,audio,public speaking,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,2020-11-22 13:12:13
dislike,negative,10,audio,public speaking,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,2020-10-22 17:41:09
dislike,negative,10,audio,public speaking,9531f7f8-d0cc-4e42-9cbb-94d93692653f,2021-01-02 22:08:19
dislike,negative,10,audio,public speaking,9531f7f8-d0cc-4e42-9cbb-94d93692653f,2020-07-03 14:36:39
dislike,negative,10,audio,public speaking,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,2020-11-11 04:10:34
dislike,negative,10,audio,public speaking,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,2020-12-13 19:19:58
dislike,negative,10,audio,public speaking,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,2021-05-30 20:44:26
dislike,negative,10,audio,public speaking,c323d478-30a2-4140-a2ba-935a37b2ec10,2021-06-15 18:09:20
dislike,negative,10,audio,public speaking,c323d478-30a2-4140-a2ba-935a37b2ec10,2020-09-12 11:22:19
dislike,negative,10,audio,public speaking,c323d478-30a2-4140-a2ba-935a37b2ec10,2021-01-25 12:09:18
dislike,negative,10,audio,public speaking,e409d5be-a02d-4688-9869-eb940fe1e133,2020-10-20 08:19:01
dislike,negative,10,audio,public speaking,bd656a40-09c1-4219-8210-e667136e3734,2021-04-24 15:38:53
dislike,negative,10,audio,public speaking,bd656a40-09c1-4219-8210-e667136e3734,2020-09-28 05:43:04
dislike,negative,10,audio,public speaking,bd656a40-09c1-4219-8210-e667136e3734,2020-10-26 16:31:22
dislike,negative,10,audio,public speaking,bd656a40-09c1-4219-8210-e667136e3734,2020-12-03 06:19:56
dislike,negative,10,audio,public speaking,afe1fed5-5639-45c7-89f8-ce9d1078c910,2020-10-17 08:50:44
dislike,negative,10,audio,public speaking,afe1fed5-5639-45c7-89f8-ce9d1078c910,2021-03-23 02:39:28
dislike,negative,10,audio,public speaking,afe1fed5-5639-45c7-89f8-ce9d1078c910,2020-08-06 00:06:52
dislike,negative,10,audio,public speaking,afe1fed5-5639-45c7-89f8-ce9d1078c910,2020-10-23 05:10:19
dislike,negative,10,audio,public speaking,af6c5966-dfe7-460b-9853-62ed9f18aed4,2021-05-20 06:42:10
dislike,negative,10,audio,public speaking,af6c5966-dfe7-460b-9853-62ed9f18aed4,2020-07-21 15:37:53
dislike,negative,10,audio,public speaking,af6c5966-dfe7-460b-9853-62ed9f18aed4,2021-04-08 13:56:45
dislike,negative,10,audio,public speaking,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,2020-09-28 07:10:34
dislike,negative,10,audio,public speaking,57528f91-7b0d-4120-acaf-82ee87f6df7d,2020-09-21 05:22:24
dislike,negative,10,audio,public speaking,57528f91-7b0d-4120-acaf-82ee87f6df7d,2020-09-10 00:31:14
dislike,negative,10,audio,public speaking,5444a751-c58b-456a-9fc9-1e4f292f2920,2020-08-07 05:39:05
dislike,negative,10,audio,public speaking,5444a751-c58b-456a-9fc9-1e4f292f2920,2020-10-03 01:25:35
dislike,negative,10,audio,public speaking,e0c5ae74-b379-4d34-a7ae-824daea8d682,2021-05-21 16:38:18
dislike,negative,10,audio,public speaking,1f0ed2b8-8531-416f-b694-a40a63f378a0,2021-04-22 12:57:22
dislike,negative,10,audio,public speaking,65304022-f925-48f0-9dfc-436578f22c77,2020-09-20 22:43:24
dislike,negative,10,audio,public speaking,754eb96d-65d0-416b-aec4-4ba35836157d,2020-10-26 17:27:08
dislike,negative,10,audio,public speaking,476e3ce0-3291-4c77-b3a3-deabee114efc,2020-12-10 14:03:39
dislike,negative,10,audio,public speaking,83d08b29-6cdc-436c-89a6-20c3d60f7e73,2021-05-28 06:00:01
dislike,negative,10,audio,public speaking,83d08b29-6cdc-436c-89a6-20c3d60f7e73,2021-02-28 11:34:09
dislike,negative,10,audio,public speaking,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,2021-04-03 22:29:53
dislike,negative,10,audio,public speaking,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,2020-09-26 05:20:09
dislike,negative,10,audio,public speaking,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,2021-04-16 07:57:11
dislike,negative,10,audio,public speaking,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,2020-09-04 22:57:33
dislike,negative,10,audio,public speaking,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,2020-10-27 00:49:18
dislike,negative,10,audio,public speaking,b9bfb48f-a6b6-4c15-869a-1acceea04fca,2020-06-29 21:41:50
dislike,negative,10,audio,public speaking,e6193423-0d30-4439-884a-ea22fea68522,2021-05-09 22:43:27
dislike,negative,10,audio,public speaking,e6193423-0d30-4439-884a-ea22fea68522,2021-01-25 10:35:15
dislike,negative,10,audio,public speaking,dd7069e3-d0ad-4599-b159-032267fd5008,2020-09-24 23:43:14
dislike,negative,10,audio,public speaking,dd7069e3-d0ad-4599-b159-032267fd5008,2021-05-01 12:30:44
dislike,negative,10,audio,public speaking,6fd589e8-53ab-4345-896a-f428a92fcbe6,2021-02-20 02:08:30
dislike,negative,10,audio,public speaking,1c77e474-0cc6-40ac-b48b-cbc511bffc77,2021-02-09 18:44:46
dislike,negative,10,audio,public speaking,1c77e474-0cc6-40ac-b48b-cbc511bffc77,2021-05-07 18:36:57
dislike,negative,10,audio,public speaking,bcd3702f-c27e-48ce-889b-63f765f498ef,2021-01-27 06:37:46
dislike,negative,10,audio,public speaking,f24f469f-53f1-4901-b6c5-18827ae0a103,2021-02-19 14:03:42
dislike,negative,10,audio,public speaking,f24f469f-53f1-4901-b6c5-18827ae0a103,2020-07-01 22:18:37
dislike,negative,10,audio,public speaking,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,2021-06-17 21:53:23
dislike,negative,10,audio,public speaking,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,2020-10-07 03:06:43
dislike,negative,10,audio,public speaking,ec202582-a5b2-4ea2-992c-8a1ca8b705d0,2020-12-26 17:41:59
dislike,negative,10,audio,public speaking,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,2020-11-26 06:49:02
dislike,negative,10,audio,public speaking,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,2020-07-31 00:01:19
dislike,negative,10,audio,public speaking,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,2020-09-15 08:53:11
dislike,negative,10,audio,public speaking,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,2021-02-16 20:35:39
dislike,negative,10,audio,public speaking,dd5bd710-bb81-464e-a798-0291b385e883,2021-01-02 12:15:27
dislike,negative,10,audio,public speaking,dd5bd710-bb81-464e-a798-0291b385e883,2020-06-20 03:42:30
dislike,negative,10,audio,public speaking,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,2021-04-16 11:22:42
dislike,negative,10,audio,public speaking,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,2020-07-17 06:40:10
dislike,negative,10,audio,public speaking,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,2020-10-26 21:19:03
dislike,negative,10,audio,public speaking,4fd0ef9a-008d-4b61-9a78-4b0257281140,2020-12-16 22:31:09
dislike,negative,10,audio,public speaking,4fd0ef9a-008d-4b61-9a78-4b0257281140,2020-07-21 13:17:53
dislike,negative,10,audio,public speaking,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,2020-06-19 17:05:29
dislike,negative,10,audio,public speaking,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,2021-06-09 01:16:27
dislike,negative,10,audio,public speaking,76898916-4024-4c32-909b-dd240879d76a,2021-03-19 05:46:21
dislike,negative,10,audio,public speaking,301cfd14-3e4f-4058-b253-c591ef150888,2021-02-15 00:28:01
dislike,negative,10,audio,public speaking,56a3156c-41e0-4b35-8e6d-947961b3af5b,2021-02-27 12:00:00
dislike,negative,10,audio,public speaking,56a3156c-41e0-4b35-8e6d-947961b3af5b,2021-04-23 03:21:12
dislike,negative,10,audio,public speaking,fd060448-7b3e-4626-b3ca-44bfe764e26f,2021-02-06 16:06:40
dislike,negative,10,audio,public speaking,fd060448-7b3e-4626-b3ca-44bfe764e26f,2021-05-13 10:47:13
dislike,negative,10,audio,public speaking,fd060448-7b3e-4626-b3ca-44bfe764e26f,2021-04-11 16:00:41
dislike,negative,10,audio,public speaking,fd060448-7b3e-4626-b3ca-44bfe764e26f,2020-07-05 21:55:59
dislike,negative,10,audio,public speaking,fd060448-7b3e-4626-b3ca-44bfe764e26f,2021-02-04 16:16:12
dislike,negative,10,audio,public speaking,fd060448-7b3e-4626-b3ca-44bfe764e26f,2020-08-08 07:13:32
dislike,negative,10,audio,public speaking,af373863-f9df-4330-b423-d2b802b30d6e,2020-12-22 12:07:47
dislike,negative,10,audio,public speaking,af373863-f9df-4330-b423-d2b802b30d6e,2020-09-27 17:58:45
dislike,negative,10,audio,public speaking,af373863-f9df-4330-b423-d2b802b30d6e,2020-09-28 00:17:00
dislike,negative,10,audio,public speaking,af373863-f9df-4330-b423-d2b802b30d6e,2021-04-25 11:21:22
dislike,negative,10,audio,public speaking,af373863-f9df-4330-b423-d2b802b30d6e,2020-12-17 10:36:24
dislike,negative,10,audio,public speaking,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,2021-03-16 19:20:09
dislike,negative,10,audio,public speaking,b13bec8c-4469-4cc8-8650-7057eb95d3ee,2021-03-04 09:22:53
dislike,negative,10,audio,public speaking,43450a12-1e4c-4a17-a846-9d8768984051,2021-01-13 15:17:44
dislike,negative,10,audio,public speaking,43450a12-1e4c-4a17-a846-9d8768984051,2020-08-01 08:47:31
dislike,negative,10,audio,public speaking,7913b30d-19fd-4900-8a68-ce141192b3ec,2020-12-31 05:36:51
dislike,negative,10,audio,public speaking,7913b30d-19fd-4900-8a68-ce141192b3ec,2021-05-02 23:27:40
dislike,negative,10,audio,public speaking,c5e2d733-94b9-4259-85e8-6fb7a95a1887,2020-11-30 06:26:29
dislike,negative,10,audio,public speaking,c5e2d733-94b9-4259-85e8-6fb7a95a1887,2021-02-23 05:09:28
dislike,negative,10,audio,public speaking,c5e2d733-94b9-4259-85e8-6fb7a95a1887,2021-01-20 09:53:13
dislike,negative,10,audio,public speaking,c5e2d733-94b9-4259-85e8-6fb7a95a1887,2021-04-01 19:05:41
dislike,negative,10,audio,public speaking,b7983f99-c4c7-455b-a120-b144101449ad,2020-10-21 10:11:51
dislike,negative,10,audio,public speaking,b7983f99-c4c7-455b-a120-b144101449ad,2021-04-21 13:54:19
dislike,negative,10,audio,public speaking,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,2020-07-20 23:24:43
dislike,negative,10,audio,public speaking,c82d3a99-3d11-407d-9648-9f9560f40d7f,2020-11-28 06:50:30
dislike,negative,10,audio,public speaking,888660b0-7dd8-4983-858a-101cd03d392b,2020-07-05 20:40:37
dislike,negative,10,audio,public speaking,888660b0-7dd8-4983-858a-101cd03d392b,2020-10-25 22:04:52
dislike,negative,10,audio,public speaking,888660b0-7dd8-4983-858a-101cd03d392b,2021-02-05 23:15:52
dislike,negative,10,audio,public speaking,888660b0-7dd8-4983-858a-101cd03d392b,2020-06-25 03:23:55
dislike,negative,10,audio,public speaking,6ccf94b4-f549-4d17-a1d0-3bf7656bce81,2021-02-15 14:09:53
dislike,negative,10,audio,public speaking,6ccf94b4-f549-4d17-a1d0-3bf7656bce81,2020-08-16 15:17:51
dislike,negative,10,audio,public speaking,6ccf94b4-f549-4d17-a1d0-3bf7656bce81,2021-03-27 08:22:19
dislike,negative,10,audio,public speaking,145ed259-6151-4021-bc13-a0b5482e5bd8,2020-11-28 23:59:52
dislike,negative,10,audio,public speaking,145ed259-6151-4021-bc13-a0b5482e5bd8,2020-07-12 21:42:29
dislike,negative,10,audio,public speaking,19f998c4-270b-489d-bea6-ae161d301923,2021-05-03 01:00:11
dislike,negative,10,audio,public speaking,19f998c4-270b-489d-bea6-ae161d301923,2020-12-21 22:24:02
dislike,negative,10,audio,public speaking,19f998c4-270b-489d-bea6-ae161d301923,2020-11-05 07:12:26
dislike,negative,10,audio,public speaking,3af75639-bdaf-4461-b630-d212e7fb4f30,2021-01-31 04:23:39
dislike,negative,10,audio,public speaking,73fde78d-7908-4406-8377-747873ecd29a,2020-12-09 04:02:39
dislike,negative,10,audio,public speaking,73fde78d-7908-4406-8377-747873ecd29a,2021-01-15 07:01:27
dislike,negative,10,audio,public speaking,73fde78d-7908-4406-8377-747873ecd29a,2021-01-22 05:03:39
dislike,negative,10,audio,public speaking,0ce7392d-5c20-4ffa-a42f-767f51e9b466,2020-09-19 21:36:42
dislike,negative,10,audio,public speaking,0ce7392d-5c20-4ffa-a42f-767f51e9b466,2021-04-30 02:06:02
dislike,negative,10,audio,public speaking,0ce7392d-5c20-4ffa-a42f-767f51e9b466,2021-03-24 16:10:23
dislike,negative,10,audio,public speaking,ed28489e-90b0-4daa-a1fa-22170cdc89d5,2021-04-08 01:20:39
dislike,negative,10,audio,public speaking,6ddba21a-cc51-4bbd-b38d-02df5cec5f68,2021-01-28 02:15:34
dislike,negative,10,audio,public speaking,6ddba21a-cc51-4bbd-b38d-02df5cec5f68,2021-05-17 22:43:11
dislike,negative,10,audio,public speaking,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,2020-08-10 20:30:42
dislike,negative,10,audio,public speaking,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,2021-03-26 15:38:00
dislike,negative,10,audio,public speaking,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,2020-09-16 02:18:20
dislike,negative,10,audio,public speaking,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,2021-02-11 00:34:48
dislike,negative,10,audio,public speaking,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,2020-09-03 11:58:25
dislike,negative,10,audio,public speaking,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,2020-10-19 17:04:45
dislike,negative,10,audio,public speaking,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,2020-12-21 08:28:25
dislike,negative,10,audio,public speaking,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,2020-12-12 15:22:33
dislike,negative,10,audio,public speaking,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,2021-02-03 15:43:18
dislike,negative,10,audio,public speaking,7286f9d2-7c83-4c7b-bc01-6f56eb0235de,2021-03-10 19:38:18
dislike,negative,10,audio,public speaking,7286f9d2-7c83-4c7b-bc01-6f56eb0235de,2021-06-14 10:41:25
dislike,negative,10,audio,public speaking,69ce055c-e0bd-46c5-b856-bf2254d1c490,2020-10-28 03:29:38
dislike,negative,10,audio,public speaking,2d7084fb-b457-4813-829f-73911025eeaa,2020-08-26 04:32:23
dislike,negative,10,audio,public speaking,ab07c995-56e6-462c-9325-bd4a2ffd8c39,2020-11-23 19:26:05
dislike,negative,10,audio,public speaking,ab07c995-56e6-462c-9325-bd4a2ffd8c39,2021-03-08 09:09:44
dislike,negative,10,audio,public speaking,985f4b4f-de40-4a4e-a090-01e100be42e9,2021-04-08 12:00:14
dislike,negative,10,audio,public speaking,585c17a5-df96-4a6d-b144-a499e0469546,2021-03-12 10:52:12
dislike,negative,10,audio,public speaking,2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,2021-04-05 05:44:57
dislike,negative,10,audio,public speaking,2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,2020-10-28 04:10:12
dislike,negative,10,audio,public speaking,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,2020-07-25 07:32:46
dislike,negative,10,audio,public speaking,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,2021-01-04 05:59:53
dislike,negative,10,audio,public speaking,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,2021-04-12 04:06:28
dislike,negative,10,audio,public speaking,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,2020-11-01 12:11:30
dislike,negative,10,audio,public speaking,41e6d775-b5ca-4d6c-8f50-66ac3c92a300,2020-12-13 10:01:55
dislike,negative,10,audio,public speaking,41e6d775-b5ca-4d6c-8f50-66ac3c92a300,2021-06-13 16:35:21
dislike,negative,10,audio,public speaking,a8e72f75-bebc-42b4-a3c7-deb8a2412878,2021-05-03 12:36:48
dislike,negative,10,audio,public speaking,a8e72f75-bebc-42b4-a3c7-deb8a2412878,2021-06-18 06:56:09
dislike,negative,10,audio,public speaking,de61a447-bbf0-477e-9743-71031d59bbf8,2021-06-14 01:08:03
dislike,negative,10,audio,public speaking,de61a447-bbf0-477e-9743-71031d59bbf8,2020-10-31 23:18:26
dislike,negative,10,audio,public speaking,de61a447-bbf0-477e-9743-71031d59bbf8,2021-01-12 20:05:44
dislike,negative,10,audio,public speaking,bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,2021-03-04 08:26:21
dislike,negative,10,audio,public speaking,6ee96d2e-a110-4e43-ab89-b5577b7b3dab,2021-03-16 23:36:24
dislike,negative,10,audio,public speaking,6ee96d2e-a110-4e43-ab89-b5577b7b3dab,2020-08-19 15:12:46
